user_id,parent_asin,text,word_count,sentiment_score
AE5XXWK5FGU62ROWKSF2VR2EAI7Q,B08K2HC58L,I ordered this to replace an older beard brush I had. At first glance I thought it might be nice but there’s some issues. The bristles are all different lengths so they aren’t trimmed to actually be uniform (not a huge deal). They slapped the product label right on the wood. It doesn’t come with any type of packaging. Plastic bag or anything. The big problem. The wood on mine is all split and cracking. I do not recommend this brush. It’s not good for personal use or as a gift.,91,
AE5XXWK5FGU62ROWKSF2VR2EAI7Q,B07HVRP37G,"I ordered this to split with my wife. The roller is for her and the derma roller for me. She keeps her stone roller in the fridge and she really likes it. It rolls very smoothly without any pushing, pinching it tugging. I like the derma roller so far. I’m testing it out as part of a stretch mark treatment. I like how everything arrived sterile packaged and sealed. I do recommend this kit.",74,
AE5XXWK5FGU62ROWKSF2VR2EAI7Q,B07HGFNG5N,I ordered this with the Mrs. The roller for her and the derma rollers for me. She leaves hers in the fridge and absolutely loves it! It rolls smoothly and the cool treatment/light pressure are very therapeutic/ stress releasing. I tried it too and was surprised how good that felt. The derma rollers are nice. They roll smoothly and come sealed. Overall this is a great multi-use kit for the value. I definitely recommend it.,75,
AE53TOMIUB7ENP3RD44KDAARU6AQ,B0B8SFDJN9,"This serum is clear and has no scent and I've had no adverse reactions when using it. The little roller ball sometimes gets stuck which then stops the serum from going on to my skin. It's easy enough to get it to roll, but it's still a bit annoying. I can't say that there is a pronounced difference when using this serum but it does feel cool and refreshing when going on. I'd probably rather just pump the serum out and spread it with my fingers.",86,
AE53TOMIUB7ENP3RD44KDAARU6AQ,B07P4LLZS6,"I've really come to like these kinds of masks as they feel decadent, refreshing, and relaxing. There's a lot of product in these packets so I tend to scoop out the extra after putting the mask on and putting it over my chest, elbows, and knees. After doing a treatment, the skin on my face looks lifted and feels especially hydrated. I've had no adverse reactions to using these masks. I like to use them just before bed so that I let the product continue to seep in while I'm sleeping. Also, I have a larger face and this particular brand covers more of my face than most. I totally recommend.",111,
AE53TOMIUB7ENP3RD44KDAARU6AQ,B088GWCVVJ,I've been using this moisturizing cream for a few weeks now in the morning and have found that it keeps my face feeling moisturized all day. There is the lightest of scent which is more of a clean smell that hasn't bothered me at all. I've had no adverse skin reactions to the product. I like the shape of the tube as it makes it easy to squeeze out product verses when something comes in a bottle. My skin definitely feels lifted after using it and overall I've been pleased.,90,
AE53TOMIUB7ENP3RD44KDAARU6AQ,B07MMW5654,"I like this scrub and a little goes a long way. The consistency is that of a concentrated paste and I usually wet my hands first in order to loosen the product up a bit. I've been combining it with another facial cleanser that I like in order to get the best of both a moisturizing cleanser and the scrubbing nature of this product. I've had no adverse reactions from using it and it does an excellent job of polishing and exfoliating my skin. I also can't detect any scent from it, which is good.",95,
AE53TOMIUB7ENP3RD44KDAARU6AQ,B07MN1KJ15,"I've been using different brands of retinol serum and I really like how this one smooths over my skin, which it does better than others I've used. It's a tube and pump combination and about two pumps is plenty to cover my face and neck. The consistency is somewhere between a gel and a slight cream. I've had no adverse reactions and I find that it leaves my face feeling moisturized without any clogging feeling. Also, there's no scent that I can pick up.",84,
AH2C2OAE2Q2GOAMSCXS3QV6S52MQ,B07KXM94BT,These are great for the price... You get 4 with these for about half of the price of the major brand ... where you only get one! This is a no brainer. Nice and soft and perfect for blending all areas... Use wet or dry. It can be cleaned with mild soap and warm water. Let it dry a few hours and it will be good as new. They don’t absorb a lot of product which is a huge issue with some makeup sponges.,84,
AH2C2OAE2Q2GOAMSCXS3QV6S52MQ,B07JHV9P52,"This works just as good as other blender sponges I have used, but at a fraction of the cost I have paid. This sponge works just as good if not better for me. Its squishy and soft. Use wet or dry. It can be cleaned with mild soap and warm water. Let it dry a few hours and it will be good as new.",64,
AH2C2OAE2Q2GOAMSCXS3QV6S52MQ,B07DPMKDVH,"I've only used this once so far, but I really liked it! Heat's up almost instantly... maybe about a minute... With my last flat iron I could only straighten small sections of hair at a time and I had to go over that section 3 to 5 times to get it completely straight. Granted, I have wavy hair so I expect it to take a while... this flat iron worked great with two times going over the section of hair. There is an auto shut off feature, which is a must for me. The neatest thing is the design of this iron... if I wanted to curly ringlets, I could by wrapping it around the plate...",116,
AHLZVZPQ5TWJ6KXNLADJBDZAT7EA,B09N9TZLG3,"This is a really cute pack of tattoos for kids. Has a wide variety of pictures and animals to choose from. My daughter whose 2 loves doing these. She loves helping apply them as well. It's very easy to do. Just cut out what picture you want, place on the skin and hold a wet rag over it for 15 seconds. She loves counting the numbers out loud. It's a fun little bonding activity we do together. The tattoos themselves look good once on. The coloring is nice and the pictures come out clear. Last anywhere from 2-6 days depending on your activities and water interaction. Otherwise they do wash off easy in the shower/bath with a little soap and scrub.",121,
AHLZVZPQ5TWJ6KXNLADJBDZAT7EA,B095CG2ZV1,"these bath bombs are awesome because you can actually smell the aroma!! I have been disappointed with other ones because you can hardly smell them once they are opened or dropped into the water. These are strong enough that it lasts for a while. I also love the way these come wrapped and presented. Makes for such a cute gift. Could be a birthday, bridal shower, or new mom gift.",70,
AHLZVZPQ5TWJ6KXNLADJBDZAT7EA,B08Y8723D6,"I had to trim the bangs to fit my face, which is no big deal. The hair itself is decent quality. It’s pretty shiny and silky. Doesn’t get tangled. No smell which is awesome!! The color is beautiful! Love the length and the light wave in the hair. Super cute. Overall it fits my head well and was pretty easy to put on.",63,
AHLZVZPQ5TWJ6KXNLADJBDZAT7EA,B08T5LG5FT,I Am very impressed with the softness and quality of these brushes. The bristles are super velvety and smooth against your skin. I like the variety of brush styles this pack includes. I like the feel of the handles and the look of them. So far I’ve been happy with the make up application of each brush.,57,
AHLZVZPQ5TWJ6KXNLADJBDZAT7EA,B08Q3F3L7S,"Awesome set of towels!!! I always let my hair towel dry but get annoyed with using a full sized towel. They get heavy, bulky, and tend to slide off. These are so easy to use and don’t add extra weight to my head. I have shoulder length hair and these hold it perfect. The material is super soft!! Love the color selection in this pack!",65,
AHLZVZPQ5TWJ6KXNLADJBDZAT7EA,B08CH5PC9W,This works nicely. I try and use it about once a week. Easy to apply by hand after washing your face. Easy to wash off when you’re done. Leaves your face feeling clean and smooth. I feel like it sucks a lot of the oils or dirt off your face. I just wait a few minutes and apply moisturizer after. Happy with it so far! I feel my face looks brighter and less dull by detoxing it weekly.,78,
AHLZVZPQ5TWJ6KXNLADJBDZAT7EA,B08P8BN9BZ,This wig is okay. Fun for dress up but the hair quality looks cheap. It fits okay but again looks like it starts to frizz at times. The color is a soft pink. Definitely won’t be wearing out. More for a fun dress up party.,45,
AHLZVZPQ5TWJ6KXNLADJBDZAT7EA,B08JPKXJMV,"This wig is beautiful! The hair Itself is gorgeous and looks silky smooth. I also really like the color. It’s a lovely chocolate brown with almost a hint of maroon in it. The curls are soft and flowy, and the hair comes all the way down my back. It’s actually very comfortable to wear too. Comes with a hair net. I literally just threw my real hair in a bun under this wig for the photo and it still fit good. This will be fun for dressing up.",88,
AHLZVZPQ5TWJ6KXNLADJBDZAT7EA,B0888CX245,"I have never owned or used a product like this before, but it is very easy to figure out and use!! It has a ton of attachments and pieces to switch between which is nice. I used it to remove all the hard dead skin around my nails which has been built up for some time! I also used it to remove the work out dead skin I had on the inside of my hands! Made them soft and smooth again!! I used the grinder piece to remove some dead skin on my feet as well! Over all it's a nice little tool to be able to give yourself a quick nail/hand/foot clean up.",114,
AHLZVZPQ5TWJ6KXNLADJBDZAT7EA,B08BYKQS9S,I really like these headbands. The style is cute and they are a thick nylon feel so they are soft on your ears. I like that they are thick in the back which help hold up all of my short hairs. They each come individually wrapped and have a nice selection of colors. I would recommend.,56,
AFPJ6JGIYMREPOFCLW3NG5PAJIFA,B0B1M7JRHY,Overall my wife is very pleased with this product. She says the quality is great and it works like it should. Overall she feels like it is a good value and would highly recommend it.,35,
AFPJ6JGIYMREPOFCLW3NG5PAJIFA,B09JFTQLD5,The box is great for storage The colors are true to the pictures Goes on smooth Holds up well to everyday wear Would Recommend,24,
AFEFRMJ5OQHPKVHB3YSZXIS7V4CQ,B08FF6LQ3G,"These refillable hand sanitizer bottles are so amazing. It makes it more cost efficient to just buy a big bottle of hand sanitizer and fill these small ones up. They come with a keychain so you can put it on your backpacks, purse, or keys so you never forget. They are also small that you can bring them with you. This has been really helpful during the pandemic so that I never forget hand sanitizer.",75,
AFEFRMJ5OQHPKVHB3YSZXIS7V4CQ,B088PYN4VM,"Overall, I would say that out of this small hair cutting package only the scissors, thinning shears, and hair clips are decent quality. The scissors are made out of stainless steel but when using them you will notice that they wont cut as smoothly compared to more expensive higher quality scissors. The shears worked perfectly fine for me and they did the job well. Everything else provided in the package is more like the 3 star hotel freebies that are cheap and poorly made. The cape is only good for a few times before it will most likely rip apart and the combs provided were bend on arrival.",108,
AFEFRMJ5OQHPKVHB3YSZXIS7V4CQ,B089CSR3KF,"Upon receiving the product I was really satisfied with the glass bottle used as it felt and looked high quality. I've been using this with a cleaning solution to clean my kitchen countertops and it worked perfectly misting just enough to clean a large area. My one gripe with this product is that the glass is so high quality but the spray nozzle is made of not so great quality plastic that feels rather flimsy. Other than the quality issue with the nozzle, everything works well and it does the job!",91,
AFEFRMJ5OQHPKVHB3YSZXIS7V4CQ,B089CSF11Y,"like this amber color, I used one bottle mixed with lemon essential oil to use in kitchen and family room, and another bottle mixed with lavender to use in laundry room. very neat and stylish to use.",37,
AFEFRMJ5OQHPKVHB3YSZXIS7V4CQ,B088YHN4JT,For 5.99 these are some amazing quality spray bottles. I've been putting in hand sanitizer and essential oils in them and they're the perfect size. Good thick glass and a decent spray attachment makes the build quality on these pretty great. if you're putting in liquids that can be damaged from UV light I would definitely suggest going for the amber clear color.,63,
AFEFRMJ5OQHPKVHB3YSZXIS7V4CQ,B09L33VJCL,"Going on those long hiking trips you always dread the smell you carry on the way back and wish there was a convenient way to clean yourself up. With the Allez outdoor cleansing cloths I would say that your problems are solved! The individually packed cloths fold out to a large size and retains moisture while being used heavily. I've used one wipe to clean my face, arms, legs, and back and there's still a good portion of moisture left on the wipe. In addition, with a nice scent to the wipe you feel really refreshed and clean after using them which is an amazing plus. I would say the best thing about these cloths compared to others is that they are well made and don't break apart after using them vigorously. Overall, going hiking and staying outdoors this item should become an essential item in your pack!",148,
AEK3IYABOEGTXOTX7P6SBQJUP57A,B08KY7VYDS,id say this is more of a dog brush than a cat brush b/c of its size. its actually quite large for even my sisters 3 super fat cats. I always feel nervous about using a wire brush on a cat b/c they are notorious for always trying to bite the brush or rub their face on it. im always so concerned about poking them in the eye. all that being said... she LOVED the self cleaning feature of this brush. I thought the button was just a press and release and the spikes would just keep popping up. no... u press the button up and it holds it in place while the bristles disappear. u then move ur finger over the button towards u and the button releases and the bristles pop out again. I would say that the brush feels quite bulky in my larger girly hand. my sister was concerned that the button would break over not that much time. my vote is to use this specifically for a dog and buy a smaller brush with the same concept for a cat. I hope this was helpful.,190,
AEK3IYABOEGTXOTX7P6SBQJUP57A,B08GMW3HNG,"Black Wolf always does a good job with their products. they never seem to disappoint. this product was a little weird when I 1st opened it in the shower. when I squeezed it into my hand, it left me wondering if it was a lotion or a face wash. it looks and smells like lotion. it is on the thicker side and for that reason, a TINY BIT goes a long way. u dont need to waste ur money by using to much product on ur face. I had plenty left on my hands to do my neck and behind my ears after I completed my face. the thing I LOVE most about black wolf products is that they remember that all eyes are not created equal... yes I said eyes... my 42 year old eyes can not see most directions on the bottles that come in. these guys must know how I feel b/c they ALWAYS type them in a very large font, which is great b/c it saves me from having to call my boyfriend through Alexa to come in and read them to me!!! I hope this was helpful.",192,
AEK3IYABOEGTXOTX7P6SBQJUP57A,B086TS3BKQ,"ive ordered a lot of soap from amazon to try. my boyfriend LOVES expensive soaps! usually I fill his stocking with them, but this year I filled it with special salts instead. I thought he was going to love these small travel sized soap that come 6 in a resealable bag, but they fell short of his expectations. he hated the scent! the clove smell was just to overpowering. each bar fits nicely in ur hand b/c they r teardrop shaped and at 1 st they r a little gritty. it has a cross stamped in it and it really feels more like a guest hand washing soap or something u would get for free at a hotel. thats about the thickness of each bar. its handmade here in the USA (which I love) in Ohio and it does leave ur skin feeling moisturized, even though it doesnt lather much. we r going to move the rest of the bars of soap to our guest bathroom for hand washing only. I hope this was helpful.",175,
AEK3IYABOEGTXOTX7P6SBQJUP57A,B07YS9W97B,"let me start by saying I removed 1 star b/c I had to go back and check the product I ordered vs what I put on my face last night. the name and the description on the website is nowhere near what I applied to my face in the shower. it says its a foam and it shows a girls hand with a bubbly foam gently resting in her palm. that wasnt my experience. I entered a wrestling match the minute I stepped into my shower. the stuff was very difficult to get out of the tube. it has a hint of a suntan lotion smell, which was very nice. it comes out in a tight, white string into ur hand... and it goes on and stays on like lotion!!! where's the foam? where's the bubbles? I dont know but they didnt attend the party at my shower last night. with all that being said about the misleading product name and page, the product works. my face was very clean and not over dried at all. it does mention that its an exfoliator, but it is a creamy substance with no sand or beads inside. again, this product does a great job of cleansing ur skin, but dont be surprised when u dont get any bubbles or foam in ur hand. UPDATE: after using it all week I have noticed that there are a couple of tiny beads floating around in the lotion to make its claim as an exfoliator. I wouldnt say there r a lot in it, but they r in the product. I hope this was helpful.",270,
AEK3IYABOEGTXOTX7P6SBQJUP57A,B08DK74M1P,"10 for $12 is... well lets face it... is pricey. if u r looking to use this like a wet one at a restaurant or after touching money... u R NOT GOING TO BUY THIS PRODUCT. if u r going to use it as intended... for ""freshening up"" u might purchase these overpriced wipes. the package talks about eco friendly and being compostable, but really these things just mean more expensive for the consumer. its like what the lady at Toyota said to me. there r 2 types of people who the buy Prius. ones who only want to save money on gas and the ones who dont care how much something costs as long as its for the environment. thats how this wipe makes me feel. the consistency of the wipe is soft and WAY thicker then a wet one, but size wise... its about the same. its definitely not big enough to do ur whole body and it certainly isn't wet enough to even try. u would have to pick and choose the places u would need it most. it says that its unscented... but apparently unscented has a scent. my friend and I wiped our hands last night and decided we hated the scent. I do like the packaging. its nice and bright and easy to find at the bottom of ur purse. I think the box it comes in is a waste of money on the company's end. its a cube that measures about 3.75"" x 3.5"" x 4.25"". it has 10 yes 10 prepackaged wipes inside. they could have easily been compressed down to a smaller package, which would in turn made it more eco friendly. so in conclusion, im a Prius owner who only cares about the price of gasoline, and these r just way to expensive for me to actually purchase... especially during a pandemic where people r loosing their jobs left and right. I hope this was helpful.",326,
AEK3IYABOEGTXOTX7P6SBQJUP57A,B0845LNDJK,"my boyfriend LOVES all kinds of bar soap!!! he gets soooo excited when a new 1 arrives. he really liked the fact that this 1 was charcoal... he's had many over the years and has really liked them... this 1... not so much. he said it feels more like a lotion rather than a soap... that being said, it does lather up very well. he said it is more of a grey then a black and he didnt like the size of the bar. he said it was awkward in his hand, but it dirtied the floor less than other charcoal soap. he didnt love this bar. I hope this was helpful.",112,
AEK3IYABOEGTXOTX7P6SBQJUP57A,B08FF6LQ3G,"In this set u get: 5 hard plastic bottles 5 carabiners: blue, red, yellow, purple, and green 5 pump bottle sprayers 5 squeezy bottle tops 1 collapsable blue funnel These bottles are designed to hang upside-down using the included carabiner. They attach easily to any loop, whether it be a purse, belt, or backpack. I really like the fact that the tops are interchangeable. Ive never seen that options b4. I also really like the funnel it comes with. It doesnt take up much room b/c it collapses into itself for easy storage. It is a little difficult to fill the bottles, even with the provided funnel. The bottoms of the bottles are rounded, so u cant place them on the counter to fill them. It CAN be done with one hand, but it is much easier to do with a 2nd person helping. I dont like that they are made out of hard plastic. It doesnt matter if u are just using it as a sprayer, but if u need it to be a squeezable bottle, it is difficult to get every drop out. When u fill the bottle to use with the mister, u need to pay attention to the included straw inside. It has to wrap around the area where the carabiner fits in order to get every last drop out of the container. needless to say, I like this product's versatility, and especially during covid they r a great idea for hand sanitizer. I hope this was helpful.",252,
AEZG2W4TRMMNFFAWS2BPQE676K4Q,B08VQY1Z1S,"These Doctor Babor Hyaluronic Acid Serum Power Serum Ampoules seem pretty good. I definitely like this better than their collagen concentrate ampoules, but there are things that could have been changed to make me like this product a lot more. -Received 7 glass ampoules with 2ml of product inside each one -Well presented in a nice looking silver display box -You have to snap the glass ampoules open. They do provide a plastic cylindrical piece to aid in doing so. I’m a nurse, so I’m used to breaking open these kinds of ampoules without any issue. I can imagine that some people would not like this though -Watery serum that glides across skin easily -Honestly, a little seems to cover a large area of skin. 2ml may not seem like a lot, but a single ampoule seems like way more than would be needed for one application. I have split one into 3-4 uses to be honest -I’m assuming the company intends for one whole ampoule to be used as one application because each one is labeled as day 1-7, and they provide no way to seal an ampoule back after using which I found to be rather frustrating -Absorbs rapidly and doesn’t feel sticky or tacky after drying like the collagen concentrate did -Their collagen concentrate ampoules also had a heavy fragrance, so I was SO relieved to find that there is no added fragrance with these -Made in Germany So does it really help with plumping, smoothing, and reducing wrinkles? I don’t know. I definitely like the way my skin looks and feels right after application, but I haven’t noticed anything drastic. As I previously stated, the 2ml of serum feels like A LOT to me if you try to put it all on your face at once. Unfortunately, this company also does not provide a way to seal an individual ampoule back for future use since they apparently intend for one ampoule to be an entire application. I remember I tried a set by the ISDIN brand with glass ampoules just like these. In the kit, the company included a top to slide over the opened glass ampoule with a cap to seal for future use. This was awesome and so convenient. I was disappointed to find out that this company did not include anything like that (I took a picture of that top and cap on one of these ampoules so you can see). Anyway, it is possible that this product may provide good results when used long term, but I just don’t really like this being intended for use over 7 days only. If they included a top with cap to seal each individual ampoule so that the product could be used over a longer period of time, I would like it much more. I would definitely prefer a serum in a larger bottle with dropper lid. Anyway, I hope my review was helpful in some way, and if so, I would love to know – thanks! I’ll be sure to update if I have any other comments to add.",515,
AEZG2W4TRMMNFFAWS2BPQE676K4Q,B08LZ6W8RF,"This CONBOLA Make Up Organizer is pretty handy for organizing small makeup items. I ordered the white and grey, and it looks quite nice. I would say it looks just like the pictures. The grey is a sturdy and durable plastic. The white inserts are a nice, thick, and flexible silicone. It will separate into 7 different pieces which is convenient and also makes everything easy to clean. You can use it all together or individual pieces separately. The mirror is fine and you insert into place and remove by pulling back out. I do think they missed an opportunity to have this on a detachable hinge or something. I think my favorite part of this product is the silicone insert that you can insert various makeup pencils, brushes, etc in standing up. Most of my brushes don’t fit as well into the bigger sized slots, but it still works. This is cute overall, but I think the biggest improvement that could be made to this other than a hinged mirror would be to make this deeper. As you can see in my picture, there is a standard sized setting powder sitting in the main compartment. It fits there, but not if you wanted to put the mirror/lid down to cover it. Basically this is a cute open storage. Most off the products I have pictured would not fit in this for any type of closed storage. I think the company could make this design into and awesome display/storage case that fully closes with a handle for traveling or something- but it would have to be much deeper. I don’t think this is something I would want to take traveling, because I would have to take everything out and put in a bag or something before also packing this up and that defeats the purpose of it for traveling in my opinion. Some people may like to have this to display and openly store all their items when traveling though, but it just wouldn’t be my first choice since you can’t pack everything inside it when it is time to go. Anyway, this is still a nice little product if you think the size and function will suit your needs. I hope my review was helpful in some way, and if so, I would love to know- thanks!",388,
AEZG2W4TRMMNFFAWS2BPQE676K4Q,B086TS3BKQ,"This Spa-Da Immunity Support Soap is one of the more interesting soaps I have tried. You get a pack of 6 small shield shaped soaps in a resealable plastic bag. The soaps are about 2.75 inches in length. The scent is strong when you open the bag and especially in the shower. Some of the oils and ingredients included are cloves, cinnamon, oregano, peppermint, parsley, eucalyptus, and rosemary. If you don’t like the smell of cloves, then do not order this because that is the most predominant smell in my opinion. I like it though- it has a nice spicy kick. The soap definitely feels different than I expected. It doesn’t feel really smooth like many soaps. When dry, they were slightly powdery when I ran my finger across. They are slightly gritty feeling which I noticed more once the soap became wet in the shower. This could be nice if you like a slight scrubby feeling. I typically rub it onto my mesh bath sponge or silicone sponge so I don’t really care about the grittiness either way. I found that it lathers and suds up very well with both my mesh and silicone sponges. I just started using, so I’m not sure how many showers I’ll be able to get out of each bar. Honestly, I thought they might disintegrate and get used up fast simply based on how powdery they felt when dry. I don’t think it will last as long as some other soaps, but I was still surprised that I could somewhat see the outline of where the shallow cross was imprinted on the soap even after my first shower-and I did intentionally scrub my sponges all over that side pretty vigorously. I took a picture of what the soap looked like after one shower compared to unused bars. Anyway, my skin feels very clean, perhaps even a little moisturized after using and I haven’t experienced any irritation to my sensitive skin (I have eczema). I like that this soap is natural and free from harmful chemicals. I also love that it is made in the USA-Ohio specifically, which is where I am from. I’ll be sure to update my review if any issues arise like if I find that the bars do in fact get used far too quickly. I hope my review was helpful in some way, and if so, I would love to know- thanks!!!",403,
AEZG2W4TRMMNFFAWS2BPQE676K4Q,B08G5YVHQP,"This Panama Jack Sunscreen Lip Balm - SPF 45 is a good product. The pack includes 6 tropical flavors and 1 Mango. I feel silly thinking about how I’m pretty sure I have never used lip balm with sunscreen in it before. These smell great, are very moisturizing, and glide on nicely. There is no bad taste at all, though I couldn’t particularly taste a flavor. I think it is a great formula- no complaints. The chap sticks are standard size with the usual twist up and cap. They are a little pricey, but you are getting what seems to be a high quality product. I hope my review was helpful in some way, and if so, I would love to know-thanks!",122,
AEKZVUWFM4AVGF2JGBGPVRKKIUHA,B0B18CG44R,"Lightweight and has no fragrance. I have sensitive skin and had no irritation when using this product. It can be used in the AM and PM because there’s no sensitivity to the sun. I cleaned my face, used toner, and then applied the cream. I only used a fingertip size to cover my face and neck. Retinol products tend to irritate my skin, and having this as an alternative has done wonders for my skin. It keeps my skin moisturized. EXPIRATION DATE: 10/25/2024 I always check for expiration dates before using, ESPECIALLY with any facial/body products. This expiration date tells me the product hasn’t been sitting somewhere but has been manufactured recently for distribution. DISCLAIMER: 📝Yes, I am a VINE 🗣VOICE member. EVERY product that I review, I selected. The product or item is ALWAYS something that is needed and now is being used in my Home🏡 , Yard 🌱🍃, by my FAMILY 👨‍👩‍👧‍👦& Pets🦮🐾🐈‍⬛, or JUST BY ME 💁🏻‍♀️.",160,
AEKZVUWFM4AVGF2JGBGPVRKKIUHA,B0BBG78CPP,"This device comes in a very nice case for storage. The protective glasses 👓 even come in a very nice case. The directions are quite detailed so there is no need for me to discuss that in this review. If you purchase this device you’ll see. Operating an IPL device is pretty simple if you follow the directions. It’s choosing the level, making sure you don’t miss a spot and having the patience/commitment to follow through with it to get the results you want. I have seen reviews under many IPL hair removal devices that says they used it for a month and they didn’t see any results. Well, it does take time. Like I said, if you are committed, patience and consistent, then any IPL device will work. This particular device recommends using ONCE a week for 12 weeks, and then once a month there after for maintenance. Most people want to see results by snapping their fingers, and that just isn’t going to happen, even if you do go to a professional, and have it done, it takes time. My advice, if you are not in the mood to take the time, don’t have the patience and or not going to be committed, then don’t get one of these devices because you would be wasting your money. It took about 4 weeks or 4 treatments before I really started to notice results. First noticed the hair on the underarms because it had become finer, thinner, softer hair that was growing. My bikini 👙 area had spots that the hair didn’t grow back but other spots where it was finer, thinner & softer hair. Even though I had spots with NO HAIR growing back, I still go over all the areas regardless. My left armpit has no hair growing at this time, but I still do a treatment. Once I get to the proper weeks since I first started the treatments, then and only then I will 🛑 treating areas where no hair grows. My legs 🦵🏼 have been frustrating but it’s definitely working. The problem is that I miss areas each time I do a treatment. There’s no way of getting the entire leg each time. I have come up with a pattern I do that helps me the best. I start at my ankle and go around my leg 🦵🏼 in a circle ⭕️ while spiraling 🌀 up my leg. I found that going up and down is when I was missing the most. Doing a spiral has helped me tremendously. On the days I am scheduled to do another treatment, I shave 🪒 the areas that I’m going to treat. I also exfoliate the areas using [[ASIN:B099HDG45M Revealer Skin Exfoliator]]. Then about an half hour after I shave 🪒, I start me treatments. KEEP YOUR LEGS DRY, CLEAN AND NO LOTIONS/OILS ETC. NOTHING. ALWAYS WEAR THE PROTECTIVE 👓 GLASSES! Since I shave my underarms first, I start there. Underarms takes about 2 minutes each. Then I do my bikini 👙 area and then onto my legs. If I think I forgot a spot I do go back and do it, but I really try to pay attention so I don’t. Once complete I either apply [[ASIN:B0B1N8Z7BR Reviver Skin Soothing Gel]] or [[ASIN:B073WVKRBN USDA Certified Jojoba Oil]]. Both are soothing, but sometimes I feel I need a decent moisturizer and Jojoba Oil is my go to for that. Well, that’s how I do each treatment. I also put in my schedule/calendar📅 when I’m supposed to do my next treatment. It is time consuming, but the results are so worth it. Think off all the money you are going to save by NOT having to buy EXPENSIVE RAZORS 🪒 anymore. Not to mention the time saved in the shower 🚿. HOPE THIS HELPS others understand a little of how it works. 👍I feel very comfortable using this device and knew going into it, this is a commitment and requires patience.",662,
AEKZVUWFM4AVGF2JGBGPVRKKIUHA,B09NBDZDJW,"I definitely like the way this cream makes my feet 👣 feel. I am a particular person that does not like to have dry skin or calluses on my 👣 feet. It’s important that I have a lotion that makes my feet 👣 soft and smooth. This also has a somewhat cooling feeling to it which is nice. Occasionally in the middle of the night my feet 👣 will start getting very warm/hot and it’s very uncomfortable. Twice now I’ve been able to apply this cream and it soothes and cools my feet 👣 making them comfortable enough to be able to sleep. EXPIRATION DATE: 06/11/2024 I always check for expiration dates prior to using. This expiration date tells me the product hasn’t been sitting somewhere, but was recently produced for distribution.",132,
AEKZVUWFM4AVGF2JGBGPVRKKIUHA,B09ZXKNS36,I have trouble every so often with my tear ducts clogging. If you’ve ever had them clogged before than you know the discomfort that comes with it. I’ve actually had a tube put in my right tear duct to clear a blockage and that is dreadful to go through. It has been recommended that I use warm/hot (not scolding) compress to help keep my tear ducts draining. I’m trying this mask to save time. It’s easier than standing at the sink and constantly warming up a wash cloths with the faucet. It’s definitely relaxing and I can feel how it is going to help me. I wear eye mask when I sleep so I’m already used to having a cover over my eyes.,123,
AEKZVUWFM4AVGF2JGBGPVRKKIUHA,B0B1M7JRHY,"I really like the feel of gel moisturizers when they go onto my face. There’s something about them that is super absorbent, yet extremely moisturizing. This particular cream/gel is exactly the same way. Did not leave a sticky/greasy feel/look at all on my face, it actually absorbed very quickly. It has a slight fragrant smell, nothing too extreme and it is did not irritate my skin at all. I have very sensitive skin and have to be careful about which products I use. It’s kept my face completely moisturized & glowing throughout the day. My ONLY Issue with this product is the price. It’s a bit much for something that I need to use twice daily. DISCLAIMER: 📝Yes, I am a VINE 🗣VOICE member. EVERY product that I review was selected by ME & ONLY ME. The product or item is ALWAYS something that is needed and will be used in my Home🏡 & Yard 🌱🍃, or for my FAMILY 👨‍👩‍👧‍👦& Pets🦮🐾🐈‍⬛, or JUST FOR ME 💁🏻‍♀️.",167,
AGG5SZ7EMJI66IQ6E3Z3YJKQD56A,B0BPC2QG37,These are one of my favorite sets of lashes. I love how natural they look. They’re also easy to use/manipulate.,20,
AGG5SZ7EMJI66IQ6E3Z3YJKQD56A,B0BF8YNJPS,These are super cute and great quality. I am happy with this purchase. 10/10 recommend!!!,15,
AGG5SZ7EMJI66IQ6E3Z3YJKQD56A,B0B5XFVSXY,These are innovative…but I found that when I used them I needed to add a set of my cluster lashes to the inner corners of the eye to make it look right.,32,
AGG5SZ7EMJI66IQ6E3Z3YJKQD56A,B0B64PMWPH,"Simple, clean, scentless serum. This is sensitive skin approved.",9,
AGAVFN7CIWVLIDLJSMFNLJWNEDUQ,B085RQKWNF,They weren't smaller than I imagined. Easy to work with and essay to hold.,14,
AGAVFN7CIWVLIDLJSMFNLJWNEDUQ,B088NVJSJT,Nice and compact. Doesn't stop once pressure is applied and it has a really lengthy cord.,16,
AGAVFN7CIWVLIDLJSMFNLJWNEDUQ,B0885W8GCL,They fit perfectly. Comfortable and very vibrant in color. When washed they didn't lose their shape or color.,18,
AGAVFN7CIWVLIDLJSMFNLJWNEDUQ,B08879N2W3,Not chemical free as stated,5,
AGAVFN7CIWVLIDLJSMFNLJWNEDUQ,B07PCSRSND,I see no difference at all. It does keep my lashes moisturized though.,13,
AGAVFN7CIWVLIDLJSMFNLJWNEDUQ,B07HR754WV,Really cute assortment of stylish have accessories for a small girl. Nice variety of colors. It has a case to keep then organized also,24,
AGAVFN7CIWVLIDLJSMFNLJWNEDUQ,B07STZPR5W,Great for the amateur at home to start with. Love that it has a box to store between use of the product. Appreciate the adjustable speed also.,27,
